UUID,Version,Name (de),Name (en),Kategorie (original),Kategorie (en),Konformität,Laenderkennung,Typ,Referenzjahr,Gueltig bis,URL,Declaration owner,Veroeffentlicht am,Registrierungsnummer,Registrierungsstelle,UUID des Vorgängers,Bezugsgroesse,Bezugseinheit,Referenzfluss-UUID,Referenzfluss-Name,Flaechengewicht (kg/m2),Rohdichte (kg/m3),Schichtdicke (m),Umrechungsfaktor auf 1kg,biogener Kohlenstoffgehalt in kg,biogener Kohlenstoffgehalt (Verpackung) in kg,Modul,Szenario,Szenariobeschreibung,GWP,ODP,POCP,AP,EP,ADPE,ADPF,PERE,PERM,PERT,PENRE,PENRM,PENRT,SM,RSF,NRSF,FW,HWD,NHWD,RWD,CRU,MFR,MER,EEE,EET,AP (A2),GWPtotal (A2),GWPbiogenic (A2),GWPfossil (A2),GWPluluc (A2),ETPfw (A2),PM (A2),EPmarine (A2),EPfreshwater (A2),EPterrestrial (A2),HTPc (A2),HTPnc (A2),IRP (A2),SOP (A2),ODP (A2),POCP (A2),ADPF (A2),ADPE (A2),WDP (A2),source_year,impact_standard,oekobaudatProcessUuid,eolCategoryName,productId,productName,eolScenarioUnbuiltReal,eolScenarioUnbuiltPotential,technologyFactor,Fremd-/Störstoffbeschreibung,Störstoffklasse,Fremd-/Störstoffbeschreibung (EN)
af3510f4-3c5d-45a4-8162-16df43aaca34,20.24.070,Calziumsilikatplatte,Calcium silicate board,'Dämmstoffe' / 'Calciumsilikat / Calcium-Silikathydrat' / 'Calciumsilikat','Insulation materials' / 'Calcium silicate / Calcium-' / 'Calcium silicate','EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/af3510f4-3c5d-45a4-8162-16df43aaca34?version=20.24.070,Sphera Solutions GmbH,,,Sphera Solutions GmbH,e76bbf03-1aa3-4ebd-90b9-8abfeabb9766,1.0,m3,3f3cccff-6d7e-45ae-8b54-655a719eb3d5,DE: Calcium silicate board [m3],,225.0,,,,,D,,,,,,,,,,-1.69665128879694,0.0,-1.69665128879694,-4.3031708511964,0.0,-4.3031708511964,0.0,0.0,0.0,-0.0008240074821809,-3.3120142e-09,-2.84185028290674,-0.0001282114519315,0.0,0.0,0.0,0.0,0.0,-0.001320682753191,-0.323823645196937,0.0054881134523731,-0.325416611929228,-0.0038951467200821,,,-0.0005447283533494,-1.1625366186e-06,-0.0060259960160852,,,,,-2.9365e-12,-0.0012414610175476,-4.30309957495837,-5.25388617e-08,-0.0092813049115294,2024,A2,af3510f4-3c5d-45a4-8162-16df43aaca34,Mineralplatte,40,Calciumsilikatplatte,Dep+,SV,0.75,ohne Fremd-/Störstoffe,S0,Without foreign/interference substances
af3510f4-3c5d-45a4-8162-16df43aaca34,20.24.070,Calziumsilikatplatte,Calcium silicate board,'Dämmstoffe' / 'Calciumsilikat / Calcium-Silikathydrat' / 'Calciumsilikat','Insulation materials' / 'Calcium silicate / Calcium-' / 'Calcium silicate','EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/af3510f4-3c5d-45a4-8162-16df43aaca34?version=20.24.070,Sphera Solutions GmbH,,,Sphera Solutions GmbH,e76bbf03-1aa3-4ebd-90b9-8abfeabb9766,1.0,m3,3f3cccff-6d7e-45ae-8b54-655a719eb3d5,DE: Calcium silicate board [m3],,225.0,,,,,D,,,,,,,,,,-1.69665128879694,0.0,-1.69665128879694,-4.3031708511964,0.0,-4.3031708511964,0.0,0.0,0.0,-0.0008240074821809,-3.3120142e-09,-2.84185028290674,-0.0001282114519315,0.0,0.0,0.0,0.0,0.0,-0.001320682753191,-0.323823645196937,0.0054881134523731,-0.325416611929228,-0.0038951467200821,,,-0.0005447283533494,-1.1625366186e-06,-0.0060259960160852,,,,,-2.9365e-12,-0.0012414610175476,-4.30309957495837,-5.25388617e-08,-0.0092813049115294,2024,A2,af3510f4-3c5d-45a4-8162-16df43aaca34,Mineralplatte,40,Calciumsilikatplatte,Dep+,SV,0.75,"Putze, Klebespachtel (WDVS)",S2,"Cleaning, adhesive spatula (WDVS)"
af3510f4-3c5d-45a4-8162-16df43aaca34,20.24.070,Calziumsilikatplatte,Calcium silicate board,'Dämmstoffe' / 'Calciumsilikat / Calcium-Silikathydrat' / 'Calciumsilikat','Insulation materials' / 'Calcium silicate / Calcium-' / 'Calcium silicate','EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/af3510f4-3c5d-45a4-8162-16df43aaca34?version=20.24.070,Sphera Solutions GmbH,,,Sphera Solutions GmbH,e76bbf03-1aa3-4ebd-90b9-8abfeabb9766,1.0,m3,3f3cccff-6d7e-45ae-8b54-655a719eb3d5,DE: Calcium silicate board [m3],,225.0,,,,,D,,,,,,,,,,-1.69665128879694,0.0,-1.69665128879694,-4.3031708511964,0.0,-4.3031708511964,0.0,0.0,0.0,-0.0008240074821809,-3.3120142e-09,-2.84185028290674,-0.0001282114519315,0.0,0.0,0.0,0.0,0.0,-0.001320682753191,-0.323823645196937,0.0054881134523731,-0.325416611929228,-0.0038951467200821,,,-0.0005447283533494,-1.1625366186e-06,-0.0060259960160852,,,,,-2.9365e-12,-0.0012414610175476,-4.30309957495837,-5.25388617e-08,-0.0092813049115294,2024,A2,af3510f4-3c5d-45a4-8162-16df43aaca34,Mineralplatte,27,Blähperlit-Platten,Dep+,SV,0.75,ohne Fremd-/Störstoffe,S0,Without foreign/interference substances
af3510f4-3c5d-45a4-8162-16df43aaca34,20.24.070,Calziumsilikatplatte,Calcium silicate board,'Dämmstoffe' / 'Calciumsilikat / Calcium-Silikathydrat' / 'Calciumsilikat','Insulation materials' / 'Calcium silicate / Calcium-' / 'Calcium silicate','EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/af3510f4-3c5d-45a4-8162-16df43aaca34?version=20.24.070,Sphera Solutions GmbH,,,Sphera Solutions GmbH,e76bbf03-1aa3-4ebd-90b9-8abfeabb9766,1.0,m3,3f3cccff-6d7e-45ae-8b54-655a719eb3d5,DE: Calcium silicate board [m3],,225.0,,,,,D,,,,,,,,,,-1.69665128879694,0.0,-1.69665128879694,-4.3031708511964,0.0,-4.3031708511964,0.0,0.0,0.0,-0.0008240074821809,-3.3120142e-09,-2.84185028290674,-0.0001282114519315,0.0,0.0,0.0,0.0,0.0,-0.001320682753191,-0.323823645196937,0.0054881134523731,-0.325416611929228,-0.0038951467200821,,,-0.0005447283533494,-1.1625366186e-06,-0.0060259960160852,,,,,-2.9365e-12,-0.0012414610175476,-4.30309957495837,-5.25388617e-08,-0.0092813049115294,2024,A2,af3510f4-3c5d-45a4-8162-16df43aaca34,Mineralplatte,27,Blähperlit-Platten,Dep+,SV,0.75,"Putze, Klebespachtel (WDVS)",S2,"Cleaning, adhesive spatula (WDVS)"
b4cfc1a1-d1dc-413f-ab48-d6d52e498837,20.24.070,WDVS Verklebung und Beschichtung Silikonharzputz,ETICS gluing and coating silcate dispersion plaster,'Dämmstoffe' / 'Wärmedämmverbundsystem' / 'Wärmedämmverbundsystem','Insulation materials' / 'Thermal insulation composite system' / 'Thermal insulation composite system','EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/b4cfc1a1-d1dc-413f-ab48-d6d52e498837?version=20.24.070,Sphera Solutions GmbH,,,Sphera Solutions GmbH,6e95743d-cdf3-4646-a6ea-f9b2bb752821,1.0,qm,c4745af7-fc6b-4588-866a-fcc7d38f1116,WDVS Verklebung und Beschichtung Silikonharzputz,12.3,,,,,,C4,,,,,,,,,,0.474231487391018,0.0,0.474231487391018,2.70829151446371,0.0,2.70829151446371,0.0,0.0,0.0,0.0007165236700364,6.796764e-10,13.7367202533188,2.80195645724e-05,0.0,0.0,0.0,0.0,0.0,0.0014586328187173,0.207287547735772,0.0005416084017471,0.205513274868015,0.0012326644660097,,,0.0003755234347265,4.68176384e-07,0.0041351073407013,,,,,5.599e-13,0.0011491253204041,2.70825759689803,1.3133347e-08,0.0234461105832539,2024,A2,b4cfc1a1-d1dc-413f-ab48-d6d52e498837,organ. Putz,165,Kunstharzputz,Dep-,Dep-,0.0,ohne Fremd-/Störstoffe,S0,Without foreign/interference substances
b4cfc1a1-d1dc-413f-ab48-d6d52e498837,20.24.070,WDVS Verklebung und Beschichtung Silikonharzputz,ETICS gluing and coating silcate dispersion plaster,'Dämmstoffe' / 'Wärmedämmverbundsystem' / 'Wärmedämmverbundsystem','Insulation materials' / 'Thermal insulation composite system' / 'Thermal insulation composite system','EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/b4cfc1a1-d1dc-413f-ab48-d6d52e498837?version=20.24.070,Sphera Solutions GmbH,,,Sphera Solutions GmbH,6e95743d-cdf3-4646-a6ea-f9b2bb752821,1.0,qm,c4745af7-fc6b-4588-866a-fcc7d38f1116,WDVS Verklebung und Beschichtung Silikonharzputz,12.3,,,,,,C4,,,,,,,,,,0.474231487391018,0.0,0.474231487391018,2.70829151446371,0.0,2.70829151446371,0.0,0.0,0.0,0.0007165236700364,6.796764e-10,13.7367202533188,2.80195645724e-05,0.0,0.0,0.0,0.0,0.0,0.0014586328187173,0.207287547735772,0.0005416084017471,0.205513274868015,0.0012326644660097,,,0.0003755234347265,4.68176384e-07,0.0041351073407013,,,,,5.599e-13,0.0011491253204041,2.70825759689803,1.3133347e-08,0.0234461105832539,2024,A2,b4cfc1a1-d1dc-413f-ab48-d6d52e498837,organ. Putz,337,WDVS Verklebung und Beschichtung Silikonharzputz,Dep-,Dep-,0.0,ohne Fremd-/Störstoffe,S0,Without foreign/interference substances
b4cfc1a1-d1dc-413f-ab48-d6d52e498837,20.24.070,WDVS Verklebung und Beschichtung Silikonharzputz,ETICS gluing and coating silcate dispersion plaster,'Dämmstoffe' / 'Wärmedämmverbundsystem' / 'Wärmedämmverbundsystem','Insulation materials' / 'Thermal insulation composite system' / 'Thermal insulation composite system','EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/b4cfc1a1-d1dc-413f-ab48-d6d52e498837?version=20.24.070,Sphera Solutions GmbH,,,Sphera Solutions GmbH,6e95743d-cdf3-4646-a6ea-f9b2bb752821,1.0,qm,c4745af7-fc6b-4588-866a-fcc7d38f1116,WDVS Verklebung und Beschichtung Silikonharzputz,12.3,,,,,,C4,,,,,,,,,,0.474231487391018,0.0,0.474231487391018,2.70829151446371,0.0,2.70829151446371,0.0,0.0,0.0,0.0007165236700364,6.796764e-10,13.7367202533188,2.80195645724e-05,0.0,0.0,0.0,0.0,0.0,0.0014586328187173,0.207287547735772,0.0005416084017471,0.205513274868015,0.0012326644660097,,,0.0003755234347265,4.68176384e-07,0.0041351073407013,,,,,5.599e-13,0.0011491253204041,2.70825759689803,1.3133347e-08,0.0234461105832539,2024,A2,b4cfc1a1-d1dc-413f-ab48-d6d52e498837,organ. Putz,279,Silikatputz,Dep-,Dep-,0.0,ohne Fremd-/Störstoffe,S0,Without foreign/interference substances
b4cfc1a1-d1dc-413f-ab48-d6d52e498837,20.24.070,WDVS Verklebung und Beschichtung Silikonharzputz,ETICS gluing and coating silcate dispersion plaster,'Dämmstoffe' / 'Wärmedämmverbundsystem' / 'Wärmedämmverbundsystem','Insulation materials' / 'Thermal insulation composite system' / 'Thermal insulation composite system','EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/b4cfc1a1-d1dc-413f-ab48-d6d52e498837?version=20.24.070,Sphera Solutions GmbH,,,Sphera Solutions GmbH,6e95743d-cdf3-4646-a6ea-f9b2bb752821,1.0,qm,c4745af7-fc6b-4588-866a-fcc7d38f1116,WDVS Verklebung und Beschichtung Silikonharzputz,12.3,,,,,,C4,,,,,,,,,,0.474231487391018,0.0,0.474231487391018,2.70829151446371,0.0,2.70829151446371,0.0,0.0,0.0,0.0007165236700364,6.796764e-10,13.7367202533188,2.80195645724e-05,0.0,0.0,0.0,0.0,0.0,0.0014586328187173,0.207287547735772,0.0005416084017471,0.205513274868015,0.0012326644660097,,,0.0003755234347265,4.68176384e-07,0.0041351073407013,,,,,5.599e-13,0.0011491253204041,2.70825759689803,1.3133347e-08,0.0234461105832539,2024,A2,b4cfc1a1-d1dc-413f-ab48-d6d52e498837,organ. Putz,281,Silikonharzputz,Dep-,Dep-,0.0,ohne Fremd-/Störstoffe,S0,Without foreign/interference substances
9b619143-9ea3-4573-9839-b6ebd75c71a1,20.24.090,Schaumbeton Dämmplatten,Foam concrete insulation boards,'Dämmstoffe' / 'Schaumbeton' / 'Schaumbeton Dämmplatten','Insulation materials' / 'Foamed concrete' / 'Foamed concrete insulation panels','EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/9b619143-9ea3-4573-9839-b6ebd75c71a1?version=20.24.090,Sphera Solutions GmbH,,,Sphera Solutions GmbH,37532578-b1c0-4ed6-b209-5b4cb1b15729,1.0,m3,76a1bfad-30aa-4bae-b01d-dff3f72a4c5c,foam concrete insulation boards,,80.0,,,,,C3,S1,Stoffliches Recycling als Füllstoff in der Schaumbetonherstellung,,,,,,,,0.428110961660389,0.0,0.428110961660389,18.9635766077292,-14.95,4.01357660772922,0.0,0.0,0.0,0.0011958392933359,5.807349e-10,0.0011035967639124,5.05060681169e-05,0.0,77.604898157129,0.0,0.0,0.0,0.0010735719227899,0.220044336300083,-0.0038787905207232,0.221022564778821,0.002900562041986,,,0.0004942012241839,8.3451831e-07,0.0054642817999637,,,,,3.874e-13,0.0013675626027453,4.01351742666544,2.248577074e-07,0.0410274526587133,2024,A2,9b619143-9ea3-4573-9839-b6ebd75c71a1,Mineralplatte,261,Schaumbeton Dämmplatten,Dep+,SV,0.75,ohne Fremd-/Störstoffe,S0,Without foreign/interference substances
9b619143-9ea3-4573-9839-b6ebd75c71a1,20.24.090,Schaumbeton Dämmplatten,Foam concrete insulation boards,'Dämmstoffe' / 'Schaumbeton' / 'Schaumbeton Dämmplatten','Insulation materials' / 'Foamed concrete' / 'Foamed concrete insulation panels','EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/9b619143-9ea3-4573-9839-b6ebd75c71a1?version=20.24.090,Sphera Solutions GmbH,,,Sphera Solutions GmbH,37532578-b1c0-4ed6-b209-5b4cb1b15729,1.0,m3,76a1bfad-30aa-4bae-b01d-dff3f72a4c5c,foam concrete insulation boards,,80.0,,,,,C3,S1,Stoffliches Recycling als Füllstoff in der Schaumbetonherstellung,,,,,,,,0.428110961660389,0.0,0.428110961660389,18.9635766077292,-14.95,4.01357660772922,0.0,0.0,0.0,0.0011958392933359,5.807349e-10,0.0011035967639124,5.05060681169e-05,0.0,77.604898157129,0.0,0.0,0.0,0.0010735719227899,0.220044336300083,-0.0038787905207232,0.221022564778821,0.002900562041986,,,0.0004942012241839,8.3451831e-07,0.0054642817999637,,,,,3.874e-13,0.0013675626027453,4.01351742666544,2.248577074e-07,0.0410274526587133,2024,A2,9b619143-9ea3-4573-9839-b6ebd75c71a1,Mineralplatte,261,Schaumbeton Dämmplatten,Dep+,SV,0.75,"Putze, Klebespachtel (WDVS)",S2,"Cleaning, adhesive spatula (WDVS)"
9b619143-9ea3-4573-9839-b6ebd75c71a1,20.24.090,Schaumbeton Dämmplatten,Foam concrete insulation boards,'Dämmstoffe' / 'Schaumbeton' / 'Schaumbeton Dämmplatten','Insulation materials' / 'Foamed concrete' / 'Foamed concrete insulation panels','EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/9b619143-9ea3-4573-9839-b6ebd75c71a1?version=20.24.090,Sphera Solutions GmbH,,,Sphera Solutions GmbH,37532578-b1c0-4ed6-b209-5b4cb1b15729,1.0,m3,76a1bfad-30aa-4bae-b01d-dff3f72a4c5c,foam concrete insulation boards,,80.0,,,,,C3,S1,Stoffliches Recycling als Füllstoff in der Schaumbetonherstellung,,,,,,,,0.428110961660389,0.0,0.428110961660389,18.9635766077292,-14.95,4.01357660772922,0.0,0.0,0.0,0.0011958392933359,5.807349e-10,0.0011035967639124,5.05060681169e-05,0.0,77.604898157129,0.0,0.0,0.0,0.0010735719227899,0.220044336300083,-0.0038787905207232,0.221022564778821,0.002900562041986,,,0.0004942012241839,8.3451831e-07,0.0054642817999637,,,,,3.874e-13,0.0013675626027453,4.01351742666544,2.248577074e-07,0.0410274526587133,2024,A2,9b619143-9ea3-4573-9839-b6ebd75c71a1,Mineralplatte,239,Porenbeton Mineraldämmplatte,Dep+,SV,0.75,ohne Fremd-/Störstoffe,S0,Without foreign/interference substances
9b619143-9ea3-4573-9839-b6ebd75c71a1,20.24.090,Schaumbeton Dämmplatten,Foam concrete insulation boards,'Dämmstoffe' / 'Schaumbeton' / 'Schaumbeton Dämmplatten','Insulation materials' / 'Foamed concrete' / 'Foamed concrete insulation panels','EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/9b619143-9ea3-4573-9839-b6ebd75c71a1?version=20.24.090,Sphera Solutions GmbH,,,Sphera Solutions GmbH,37532578-b1c0-4ed6-b209-5b4cb1b15729,1.0,m3,76a1bfad-30aa-4bae-b01d-dff3f72a4c5c,foam concrete insulation boards,,80.0,,,,,C3,S1,Stoffliches Recycling als Füllstoff in der Schaumbetonherstellung,,,,,,,,0.428110961660389,0.0,0.428110961660389,18.9635766077292,-14.95,4.01357660772922,0.0,0.0,0.0,0.0011958392933359,5.807349e-10,0.0011035967639124,5.05060681169e-05,0.0,77.604898157129,0.0,0.0,0.0,0.0010735719227899,0.220044336300083,-0.0038787905207232,0.221022564778821,0.002900562041986,,,0.0004942012241839,8.3451831e-07,0.0054642817999637,,,,,3.874e-13,0.0013675626027453,4.01351742666544,2.248577074e-07,0.0410274526587133,2024,A2,9b619143-9ea3-4573-9839-b6ebd75c71a1,Mineralplatte,239,Porenbeton Mineraldämmplatte,Dep+,SV,0.75,"Putze, Klebespachtel (WDVS)",S2,"Cleaning, adhesive spatula (WDVS)"
9b619143-9ea3-4573-9839-b6ebd75c71a1,20.24.090,Schaumbeton Dämmplatten,Foam concrete insulation boards,'Dämmstoffe' / 'Schaumbeton' / 'Schaumbeton Dämmplatten','Insulation materials' / 'Foamed concrete' / 'Foamed concrete insulation panels','EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/9b619143-9ea3-4573-9839-b6ebd75c71a1?version=20.24.090,Sphera Solutions GmbH,,,Sphera Solutions GmbH,37532578-b1c0-4ed6-b209-5b4cb1b15729,1.0,m3,76a1bfad-30aa-4bae-b01d-dff3f72a4c5c,foam concrete insulation boards,,80.0,,,,,C3,S1,Stoffliches Recycling als Füllstoff in der Schaumbetonherstellung,,,,,,,,0.428110961660389,0.0,0.428110961660389,18.9635766077292,-14.95,4.01357660772922,0.0,0.0,0.0,0.0011958392933359,5.807349e-10,0.0011035967639124,5.05060681169e-05,0.0,77.604898157129,0.0,0.0,0.0,0.0010735719227899,0.220044336300083,-0.0038787905207232,0.221022564778821,0.002900562041986,,,0.0004942012241839,8.3451831e-07,0.0054642817999637,,,,,3.874e-13,0.0013675626027453,4.01351742666544,2.248577074e-07,0.0410274526587133,2024,A2,9b619143-9ea3-4573-9839-b6ebd75c71a1,Mineralplatte,67,Expandierte Perlit-Dämmplatten für den Innenbereich,Dep+,SV,0.75,ohne Fremd-/Störstoffe,S0,Without foreign/interference substances
9b619143-9ea3-4573-9839-b6ebd75c71a1,20.24.090,Schaumbeton Dämmplatten,Foam concrete insulation boards,'Dämmstoffe' / 'Schaumbeton' / 'Schaumbeton Dämmplatten','Insulation materials' / 'Foamed concrete' / 'Foamed concrete insulation panels','EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/9b619143-9ea3-4573-9839-b6ebd75c71a1?version=20.24.090,Sphera Solutions GmbH,,,Sphera Solutions GmbH,37532578-b1c0-4ed6-b209-5b4cb1b15729,1.0,m3,76a1bfad-30aa-4bae-b01d-dff3f72a4c5c,foam concrete insulation boards,,80.0,,,,,C3,S1,Stoffliches Recycling als Füllstoff in der Schaumbetonherstellung,,,,,,,,0.428110961660389,0.0,0.428110961660389,18.9635766077292,-14.95,4.01357660772922,0.0,0.0,0.0,0.0011958392933359,5.807349e-10,0.0011035967639124,5.05060681169e-05,0.0,77.604898157129,0.0,0.0,0.0,0.0010735719227899,0.220044336300083,-0.0038787905207232,0.221022564778821,0.002900562041986,,,0.0004942012241839,8.3451831e-07,0.0054642817999637,,,,,3.874e-13,0.0013675626027453,4.01351742666544,2.248577074e-07,0.0410274526587133,2024,A2,9b619143-9ea3-4573-9839-b6ebd75c71a1,Mineralplatte,67,Expandierte Perlit-Dämmplatten für den Innenbereich,Dep+,SV,0.75,"Putze, Klebespachtel (WDVS)",S2,"Cleaning, adhesive spatula (WDVS)"
9b619143-9ea3-4573-9839-b6ebd75c71a1,20.24.090,Schaumbeton Dämmplatten,Foam concrete insulation boards,'Dämmstoffe' / 'Schaumbeton' / 'Schaumbeton Dämmplatten','Insulation materials' / 'Foamed concrete' / 'Foamed concrete insulation panels','EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/9b619143-9ea3-4573-9839-b6ebd75c71a1?version=20.24.090,Sphera Solutions GmbH,,,Sphera Solutions GmbH,37532578-b1c0-4ed6-b209-5b4cb1b15729,1.0,m3,76a1bfad-30aa-4bae-b01d-dff3f72a4c5c,foam concrete insulation boards,,80.0,,,,,C3,S1,Stoffliches Recycling als Füllstoff in der Schaumbetonherstellung,,,,,,,,0.428110961660389,0.0,0.428110961660389,18.9635766077292,-14.95,4.01357660772922,0.0,0.0,0.0,0.0011958392933359,5.807349e-10,0.0011035967639124,5.05060681169e-05,0.0,77.604898157129,0.0,0.0,0.0,0.0010735719227899,0.220044336300083,-0.0038787905207232,0.221022564778821,0.002900562041986,,,0.0004942012241839,8.3451831e-07,0.0054642817999637,,,,,3.874e-13,0.0013675626027453,4.01351742666544,2.248577074e-07,0.0410274526587133,2024,A2,9b619143-9ea3-4573-9839-b6ebd75c71a1,Mineralplatte,40,Calciumsilikatplatte,Dep+,SV,0.75,ohne Fremd-/Störstoffe,S0,Without foreign/interference substances
9b619143-9ea3-4573-9839-b6ebd75c71a1,20.24.090,Schaumbeton Dämmplatten,Foam concrete insulation boards,'Dämmstoffe' / 'Schaumbeton' / 'Schaumbeton Dämmplatten','Insulation materials' / 'Foamed concrete' / 'Foamed concrete insulation panels','EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/9b619143-9ea3-4573-9839-b6ebd75c71a1?version=20.24.090,Sphera Solutions GmbH,,,Sphera Solutions GmbH,37532578-b1c0-4ed6-b209-5b4cb1b15729,1.0,m3,76a1bfad-30aa-4bae-b01d-dff3f72a4c5c,foam concrete insulation boards,,80.0,,,,,C3,S1,Stoffliches Recycling als Füllstoff in der Schaumbetonherstellung,,,,,,,,0.428110961660389,0.0,0.428110961660389,18.9635766077292,-14.95,4.01357660772922,0.0,0.0,0.0,0.0011958392933359,5.807349e-10,0.0011035967639124,5.05060681169e-05,0.0,77.604898157129,0.0,0.0,0.0,0.0010735719227899,0.220044336300083,-0.0038787905207232,0.221022564778821,0.002900562041986,,,0.0004942012241839,8.3451831e-07,0.0054642817999637,,,,,3.874e-13,0.0013675626027453,4.01351742666544,2.248577074e-07,0.0410274526587133,2024,A2,9b619143-9ea3-4573-9839-b6ebd75c71a1,Mineralplatte,40,Calciumsilikatplatte,Dep+,SV,0.75,"Putze, Klebespachtel (WDVS)",S2,"Cleaning, adhesive spatula (WDVS)"
9b619143-9ea3-4573-9839-b6ebd75c71a1,20.24.090,Schaumbeton Dämmplatten,Foam concrete insulation boards,'Dämmstoffe' / 'Schaumbeton' / 'Schaumbeton Dämmplatten','Insulation materials' / 'Foamed concrete' / 'Foamed concrete insulation panels','EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/9b619143-9ea3-4573-9839-b6ebd75c71a1?version=20.24.090,Sphera Solutions GmbH,,,Sphera Solutions GmbH,37532578-b1c0-4ed6-b209-5b4cb1b15729,1.0,m3,76a1bfad-30aa-4bae-b01d-dff3f72a4c5c,foam concrete insulation boards,,80.0,,,,,C3,S1,Stoffliches Recycling als Füllstoff in der Schaumbetonherstellung,,,,,,,,0.428110961660389,0.0,0.428110961660389,18.9635766077292,-14.95,4.01357660772922,0.0,0.0,0.0,0.0011958392933359,5.807349e-10,0.0011035967639124,5.05060681169e-05,0.0,77.604898157129,0.0,0.0,0.0,0.0010735719227899,0.220044336300083,-0.0038787905207232,0.221022564778821,0.002900562041986,,,0.0004942012241839,8.3451831e-07,0.0054642817999637,,,,,3.874e-13,0.0013675626027453,4.01351742666544,2.248577074e-07,0.0410274526587133,2024,A2,9b619143-9ea3-4573-9839-b6ebd75c71a1,Mineralplatte,27,Blähperlit-Platten,Dep+,SV,0.75,ohne Fremd-/Störstoffe,S0,Without foreign/interference substances
9b619143-9ea3-4573-9839-b6ebd75c71a1,20.24.090,Schaumbeton Dämmplatten,Foam concrete insulation boards,'Dämmstoffe' / 'Schaumbeton' / 'Schaumbeton Dämmplatten','Insulation materials' / 'Foamed concrete' / 'Foamed concrete insulation panels','EN 15804+A2 (EF 3.1)',DE,generic dataset,2023.0,2026.0,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/9b619143-9ea3-4573-9839-b6ebd75c71a1?version=20.24.090,Sphera Solutions GmbH,,,Sphera Solutions GmbH,37532578-b1c0-4ed6-b209-5b4cb1b15729,1.0,m3,76a1bfad-30aa-4bae-b01d-dff3f72a4c5c,foam concrete insulation boards,,80.0,,,,,C3,S1,Stoffliches Recycling als Füllstoff in der Schaumbetonherstellung,,,,,,,,0.428110961660389,0.0,0.428110961660389,18.9635766077292,-14.95,4.01357660772922,0.0,0.0,0.0,0.0011958392933359,5.807349e-10,0.0011035967639124,5.05060681169e-05,0.0,77.604898157129,0.0,0.0,0.0,0.0010735719227899,0.220044336300083,-0.0038787905207232,0.221022564778821,0.002900562041986,,,0.0004942012241839,8.3451831e-07,0.0054642817999637,,,,,3.874e-13,0.0013675626027453,4.01351742666544,2.248577074e-07,0.0410274526587133,2024,A2,9b619143-9ea3-4573-9839-b6ebd75c71a1,Mineralplatte,27,Blähperlit-Platten,Dep+,SV,0.75,"Putze, Klebespachtel (WDVS)",S2,"Cleaning, adhesive spatula (WDVS)"
